"Date","Price","Open","High","Low","Vol.","Change %"
"26/11/2015","3,272.93","3,267.65","3,283.74","3,259.00","","-0.07%"
"25/11/2015","3,275.21","3,259.43","3,277.80","3,248.87","","0.18%"
"24/11/2015","3,269.36","3,267.86","3,286.00","3,254.03","","-0.20%"
"23/11/2015","3,275.97","3,280.18","3,290.66","3,263.97","","-0.39%"
"20/11/2015","3,288.96","3,294.78","3,314.88","3,278.88","","-0.42%"
"19/11/2015","3,302.75","3,275.53","3,312.66","3,271.83","","0.58%"
"18/11/2015","3,283.57","3,262.33","3,286.15","3,257.18","","0.38%"
"17/11/2015","3,271.12","3,264.74","3,276.70","3,250.32","","-0.04%"
"16/11/2015","3,272.35","3,269.62","3,277.93","3,260.45","","-0.09%"
"13/11/2015","3,275.20","3,274.66","3,283.68","3,254.08","","-0.22%"
"12/11/2015","3,282.28","3,269.51","3,285.51","3,259.38","","0.12%"
"11/11/2015","3,278.30","3,242.38","3,281.09","3,236.02","","0.87%"
"10/11/2015","3,250.16","3,226.41","3,256.38","3,218.00","","0.48%"
"09/11/2015","3,234.61","3,220.06","3,237.39","3,208.42","","0.20%"
"06/11/2015","3,228.12","3,271.90","3,283.19","3,214.92","","-1.58%"
"05/11/2015","3,279.93","3,310.42","3,322.11","3,271.26","","-1.18%"
"04/11/2015","3,318.98","3,334.91","3,352.02","3,304.61","","-0.74%"
"03/11/2015","3,343.60","3,340.43","3,356.51","3,321.72","","-0.15%"
"02/11/2015","3,348.47","3,343.41","3,371.10","3,337.40","","0.01%"
"30/10/2015","3,348.09","3,329.71","3,356.54","3,318.73","","0.31%"
"29/10/2015","3,337.69","3,316.00","3,340.95","3,313.17","","0.42%"
"28/10/2015","3,323.85","3,326.66","3,342.53","3,312.74","","-0.32%"
"27/10/2015","3,334.53","3,323.71","3,347.58","3,320.42","","0.11%"
"26/10/2015","3,330.95","3,313.97","3,337.88","3,312.67","","0.24%"
"23/10/2015","3,323.14","3,347.76","3,360.42","3,312.88","","-0.98%"
"22/10/2015","3,356.00","3,399.23","3,413.87","3,342.32","","-1.52%"
"21/10/2015","3,407.71","3,412.24","3,432.87","3,397.46","","-0.36%"
"20/10/2015","3,420.18","3,390.60","3,433.44","3,388.17","","0.64%"
"19/10/2015","3,398.55","3,372.11","3,404.91","3,370.36","","0.54%"
"16/10/2015","3,380.38","3,373.17","3,387.77","3,363.27","","-0.05%"
"15/10/2015","3,381.99","3,365.38","3,394.22","3,360.25","","0.23%"
"14/10/2015","3,374.10","3,315.79","3,378.66","3,315.57","","1.52%"
"13/10/2015","3,323.63","3,330.30","3,349.46","3,304.69","","-0.42%"
"12/10/2015","3,337.54","3,320.73","3,343.83","3,314.61","","0.36%"
"09/10/2015","3,325.56","3,322.41","3,342.25","3,316.39","","-0.16%"
"08/10/2015","3,330.74","3,315.48","3,336.80","3,304.87","","0.20%"
"07/10/2015","3,324.12","3,300.56","3,329.53","3,299.26","","0.47%"
"06/10/2015","3,308.72","3,283.00","3,313.27","3,281.05","","0.53%"
"05/10/2015","3,291.12","3,285.82","3,312.80","3,281.05","","-0.10%"
"02/10/2015","3,294.49","3,270.67","3,306.62","3,267.86","","0.48%"
"01/10/2015","3,278.78","3,259.87","3,289.81","3,255.34","","0.33%"
"30/09/2015","3,267.87","3,264.18","3,289.22","3,255.13","","-0.15%"
"29/09/2015","3,272.62","3,269.35","3,287.30","3,259.65","","-0.15%"
"28/09/2015","3,277.48","3,276.06","3,294.55","3,263.05","","-0.19%"
"25/09/2015","3,283.87","3,291.84","3,303.97","3,265.70","","-0.48%"
"24/09/2015","3,299.68","3,291.84","3,310.05","3,282.77","","-0.03%"
"23/09/2015","3,300.65","3,317.76","3,327.44","3,287.09","","-0.78%"
"22/09/2015","3,326.74","3,356.18","3,370.14","3,313.01","","-1.14%"
"21/09/2015","3,365.13","3,362.89","3,383.01","3,350.99","","-0.16%"
"18/09/2015","3,370.44","3,382.60","3,402.64","3,358.35","","-0.61%"
"17/09/2015","3,391.04","3,373.29","3,401.12","3,359.00","","0.26%"
"16/09/2015","3,382.12","3,344.12","3,393.07","3,334.06","","0.89%"
"15/09/2015","3,352.23","3,351.64","3,373.81","3,340.85","","-0.22%"
"14/09/2015","3,359.78","3,338.43","3,361.96","3,335.90","","0.35%"
"11/09/2015","3,348.20","3,335.04","3,351.23","3,330.72","","0.13%"
"10/09/2015","3,343.95","3,326.52","3,350.86","3,318.24","","0.30%"
"09/09/2015","3,334.10","3,340.72","3,350.68","3,304.34","","-0.43%"
"08/09/2015","3,348.63","3,299.18","3,350.80","3,291.29","","1.29%"
"07/09/2015","3,305.96","3,251.13","3,310.06","3,249.63","","1.49%"
"04/09/2015","3,257.32","3,272.20","3,281.18","3,247.27","","-0.70%"
"03/09/2015","3,280.36","3,280.99","3,292.81","3,264.05","","-0.28%"
"02/09/2015","3,289.72","3,282.28","3,295.29","3,273.89","","-0.02%"
"01/09/2015","3,290.25","3,283.19","3,306.65","3,275.91","","-0.02%"
"31/08/2015","3,291.07","3,286.41","3,309.05","3,281.69","","-0.09%"
"28/08/2015","3,294.00","3,295.39","3,312.82","3,273.60","","-0.28%"
"27/08/2015","3,303.30","3,315.96","3,355.05","3,288.75","","-0.61%"
"26/08/2015","3,323.69","3,347.39","3,363.10","3,313.81","","-0.96%"
"25/08/2015","3,355.77","3,359.86","3,383.39","3,345.47","","-0.36%"
"24/08/2015","3,367.96","3,343.89","3,373.93","3,301.06","","0.50%"
"21/08/2015","3,351.31","3,333.06","3,363.64","3,331.57","","0.29%"
"20/08/2015","3,341.55","3,323.52","3,344.10","3,311.17","","0.29%"
"19/08/2015","3,331.89","3,311.24","3,336.35","3,309.97","","0.35%"
"18/08/2015","3,320.13","3,279.59","3,336.18","3,274.16","","0.96%"
"17/08/2015","3,288.44","3,315.68","3,331.74","3,278.96","","-1.07%"
"14/08/2015","3,324.03","3,316.49","3,347.20","3,298.14","","-0.04%"
"13/08/2015","3,325.25","3,300.88","3,335.25","3,300.25","","0.45%"
"12/08/2015","3,310.28","3,272.39","3,323.35","3,264.83","","0.89%"
"11/08/2015","3,281.23","3,273.06","3,289.64","3,265.92","","-0.02%"
"10/08/2015","3,282.01","3,245.16","3,285.79","3,242.22","","0.85%"
"07/08/2015","3,254.27","3,259.78","3,269.95","3,230.91","","-0.43%"
"06/08/2015","3,268.38","3,283.80","3,300.15","3,250.59","","-0.72%"
"05/08/2015","3,292.13","3,280.05","3,302.65","3,269.70","","0.10%"
"04/08/2015","3,288.78","3,304.23","3,319.33","3,271.59","","-0.71%"
"03/08/2015","3,312.35","3,312.08","3,325.57","3,297.59","","-0.23%"
"31/07/2015","3,320.10","3,288.27","3,331.76","3,285.74","","0.71%"
"30/07/2015","3,296.60","3,282.75","3,305.96","3,258.10","","0.12%"
"29/07/2015","3,292.55","3,262.28","3,310.86","3,258.10","","0.66%"
"28/07/2015","3,270.82","3,232.54","3,274.37","3,231.29","","0.93%"
"27/07/2015","3,240.84","3,210.16","3,248.73","3,206.22","","0.67%"
"24/07/2015","3,219.16","3,210.98","3,222.67","3,201.67","","0.00%"
"23/07/2015","3,219.05","3,294.55","3,305.15","3,208.09","","-2.52%"
"22/07/2015","3,302.36","3,313.64","3,335.93","3,286.75","","-0.58%"
"21/07/2015","3,321.74","3,329.84","3,344.36","3,306.27","","-0.51%"
"20/07/2015","3,338.80","3,363.31","3,383.75","3,327.27","","-0.97%"
"17/07/2015","3,371.54","3,355.07","3,383.47","3,346.91","","0.23%"
"16/07/2015","3,363.85","3,346.32","3,385.50","3,339.47","","0.29%"
"15/07/2015","3,354.14","3,165.48","3,373.55","3,164.26","","5.67%"
"14/07/2015","3,174.11","3,143.45","3,175.73","3,115.39","","0.70%"
"13/07/2015","3,151.91","3,359.81","3,376.74","3,116.30","","-6.66%"
"10/07/2015","3,376.80","3,433.45","3,447.79","3,355.91","","-1.83%"
"09/07/2015","3,439.74","3,440.64","3,460.81","3,425.64","","-0.27%"
"08/07/2015","3,448.99","3,323.68","3,480.02","3,316.16","","3.51%"
"07/07/2015","3,331.95","3,463.20","3,473.25","3,313.80","","-4.05%"
"06/07/2015","3,472.45","3,137.67","3,478.44","3,137.26","","10.13%"
"03/07/2015","3,153.03","3,133.89","3,169.92","3,132.28","","0.35%"
"02/07/2015","3,142.09","3,106.99","3,147.83","3,102.87","","0.84%"
"01/07/2015","3,115.79","3,125.89","3,139.47","3,102.21","","-0.58%"
"30/06/2015","3,134.05","3,100.19","3,147.78","3,088.58","","0.83%"
"29/06/2015","3,108.35","3,389.47","3,405.20","3,074.06","","-8.85%"
"26/06/2015","3,410.31","3,591.43","3,601.34","3,391.88","","-5.26%"
"25/06/2015","3,599.65","3,655.06","3,666.07","3,579.37","","-1.75%"
"24/06/2015","3,663.61","3,656.99","3,682.72","3,620.89","","-0.04%"
"23/06/2015","3,664.97","3,607.42","3,679.16","3,593.51","","1.35%"
"22/06/2015","3,616.01","3,617.68","3,639.03","3,603.08","","-0.37%"
"19/06/2015","3,629.49","3,596.59","3,637.89","3,594.09","","0.68%"
"18/06/2015","3,604.99","3,549.09","3,627.01","3,539.87","","1.33%"
"17/06/2015","3,557.56","3,472.97","3,561.15","3,469.64","","2.18%"
