"Fiscal_Year","Country","HE.Provider","Level.Of.Study","Mode.Of..Study","Academic.Year","Visa.Code","Visa.Fee....","Visa.NHS.Charge....","Visa.After.Graduation","Visa.Work.Requirements.After.Graduation","Salary.Requirements","Dependents.Allowed","Visa.Fee..Dependents","Visa.NHS.Charge.Depen","HE.Provider.Term.1","HE.Provider.Term.2","Enrollment","FX_Rate"
"2018","Thailand","University of the Highlands and Islands","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,42.9
"2018","Turkey","Abertay University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","Edinburgh Napier University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",60,6.42
"2018","Turkey","Glasgow Caledonian University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","Glasgow School of Art","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","Heriot-Watt University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",120,6.42
"2018","Turkey","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","Robert Gordon University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","Royal Conservatoire of Scotland","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","SRUC","All postgraduate","Part-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Turkey","The University of Aberdeen","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",180,6.42
"2018","Turkey","The University of Dundee","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",60,6.42
"2018","Turkey","The University of Edinburgh","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",660,6.42
"2018","Turkey","The University of Glasgow","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",300,6.42
"2018","Turkey","The University of St. Andrews","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",60,6.42
"2018","Turkey","The University of Stirling","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",120,6.42
"2018","Turkey","The University of Strathclyde","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",300,6.42
"2018","Turkey","The University of the West of Scotland","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",660,6.42
"2018","Turkey","University of the Highlands and Islands","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,6.42
"2018","Uganda","Abertay University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Edinburgh Napier University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Glasgow Caledonian University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Glasgow School of Art","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Heriot-Watt University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Robert Gordon University","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","Royal Conservatoire of Scotland","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","SRUC","All postgraduate","Part-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of Aberdeen","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of Dundee","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of Edinburgh","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of Glasgow","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of St. Andrews","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of Stirling","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of Strathclyde","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","The University of the West of Scotland","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2018","Uganda","University of the Highlands and Islands","All postgraduate","Full-time","2018/2019","Tier 4 Pilot","348","150","Tier 2 Only","Companny Dependent","20800","Yes","348","150","September","January",0,4959.14
"2019","China","Abertay University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",450,8.83
"2019","China","Edinburgh Napier University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",400,8.83
"2019","China","Glasgow Caledonian University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",400,8.83
"2019","China","Glasgow School of Art","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",1950,8.83
"2019","China","Heriot-Watt University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2150,8.83
"2019","China","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,8.83
"2019","China","Robert Gordon University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",200,8.83
"2019","China","Royal Conservatoire of Scotland","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",100,8.83
"2019","China","The University of Aberdeen","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",7150,8.83
"2019","China","The University of Dundee","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",5350,8.83
"2019","China","The University of Edinburgh","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",32700,8.83
"2019","China","The University of Glasgow","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",30650,8.83
"2019","China","The University of St. Andrews","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2350,8.83
"2019","China","The University of Stirling","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",4700,8.83
"2019","China","The University of Strathclyde","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",9150,8.83
"2019","China","The University of the West of Scotland","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",300,8.83
"2019","China","University of the Highlands and Islands","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,8.83
"2019","Gambia","Abertay University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Edinburgh Napier University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Glasgow Caledonian University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Glasgow School of Art","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Heriot-Watt University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Robert Gordon University","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
"2019","Gambia","Royal Conservatoire of Scotland","All postgraduate","Full-time","2019/2020","Tier 4 + Graduate Route","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,64.87
